order_id,user_life_cycle_type,user_id,Count,actually_paid,user_mod_100
84h9lhk0xw210129064455439,,"147,913,002",1,200,2
nrur2tkngd210129035605902,,"147,911,840",1,29,40
4bt897asua210129004422021,,"147,910,155",1,20,55
eui64va41b210131231121229,,"147,906,207",1,20,7
4pjspjq4ek210222180415699,引入期,"147,901,838",1,800,38
9v6qd3xgyx210202112247080,,"147,900,592",1,100,92
s1lrf89l7g210131113851405,,"147,896,985",1,60,85
ed30qkjr89210129094719014,,"147,895,613",1,50,13
vrjnvejgzo210202141729492,,"147,888,669",1,200,69
cxfpnmumlw210129095053482,,"147,888,071",1,35,71
3uzf3w2win210131091621033,,"147,881,759",1,30,59
ijzip4hh60210220104450955,专家问诊成熟期,"147,875,971",1,25,71
gf198anz4m210213112049084,专家问诊成长期,"147,875,107",1,99,7
95sbv94lxv210205135223894,,"147,870,834",1,128,34
slmt93qtww210213154256585,专家问诊成熟期,"147,868,347",1,50,47
2i4xwmadqn210131145147698,,"147,864,195",1,40,95
wncdmukgbd210212000825958,引入期,"147,864,186",1,200,86
hs3rl8anqf210129094007301,,"147,860,635",1,298,35
dyt6b3f3hq210131145921626,,"147,854,166",1,60,66
6k6h34tc7z210130124138748,,"147,849,489",1,149,89
836lrxuttr210204154122207,,"147,842,622",1,100,22
fibghlvt53210204155505859,,"147,842,622",1,50,22
9cewiove9r210129195746216,,"147,836,520",1,30,20
vgyjgq430y210129134705040,,"147,832,698",1,128,98
qozr4ghl2w210203122318525,,"147,823,288",1,50,88
34aor438b4210201125240957,,"147,818,509",1,50,9
mjcj7qwatc210131143047176,,"147,818,509",1,50,9
6v1ngcmvt0210207094220129,引入期,"147,810,880",1,80,80
ys2a1cuwxb210131112543791,,"147,804,246",1,220,46
so7rvfddsr210213095448438,问诊成长期,"147,795,375",1,50,75
ov8tjz3qm9210205185507999,,"147,791,465",1,80,65
d2zeps7lsf210129074115946,,"147,781,091",1,200,91
lnkdup8ygw210202161446660,,"147,781,091",1,20,91
j79a9zgb30210131035821593,,"147,764,487",1,30,87
319upyn956210204151324663,,"147,762,252",1,150,52
3e84vstqnc210129114117487,,"147,756,095",1,200,95
trfxi6vtwa210130082708358,,"147,751,566",1,60,66
iw4o89ksad210208142303851,专家问诊成长期,"147,751,405",1,120,5
f5bd641vpt210202151823589,,"147,712,693",1,150,93
tftnmxkp3j210205124540312,,"147,712,499",1,120,99
ryeyxue6xr210131053723060,,"147,693,777",1,50,77
mnoermpufr210129015830371,,"147,667,928",1,100,28
abt3szbdez210205093820155,,"147,595,794",1,108,94
bso0hg0cm4210212190807512,专家问诊成熟期,"147,585,975",1,30,75
po4n64f4f4210131142026694,,"147,570,033",1,150,33
jgphe2e1jo210201193601082,,"147,537,573",1,300,73
pegxfx6hvg210130205547908,,"147,537,573",1,300,73
c01ncusfji210216154124286,专家问诊成长期,"147,518,301",1,100,1
lobvfa4d8e210202134104321,,"147,518,301",1,100,1
i27f03v1w1210201012148794,,"147,491,293",1,50,93
uqgj8n1qy6210203212624225,,"147,491,293",1,40,93
pioiok8lta210222083740753,问诊成长期,"147,455,585",1,300,85
nodjmiuylr210210083507779,专家问诊成熟期,"147,446,171",1,200,71
2mm9c7wpfz210209070628593,引入期,"147,414,137",1,50,37
udthzrrh5i210203172354217,,"147,394,420",1,30,20
4ebheae5g7210206195221744,专家问诊成长期,"147,386,592",1,80,92
cdn22pnfwi210208210225341,非问诊成长期,"147,360,247",1,50,47
1poe47pu4d210204185533845,,"147,339,214",1,200,14
0n83lcx6vx210129082325031,,"147,335,152",1,70,52
1b4bb7lauj210212200540585,专家问诊成长期,"147,335,152",1,70,52
2bexb9k58z210129160151806,,"147,303,287",1,49,87
nukpseb658210204152117576,,"147,303,287",1,49,87
301r91z3or210210125153583,专家问诊成熟期,"147,267,549",1,100,49
0j3jw0yexw210219144420811,引入期,"147,255,188",1,150,88
9dxxk6k67x210130154132105,,"147,254,716",1,300,16
m3oe795xbk210202112405086,,"147,242,029",1,30,29
dibls8r2e3210214165920477,专家问诊成熟期,"147,241,360",1,30,60
0o65ol2kw9210201153242784,,"147,220,837",1,50,37
lkmeex51vc210211143644710,非问诊成长期,"147,200,205",1,50,5
7rdta5z8kt210222081242080,专家问诊成长期,"147,110,433",1,50,33
w35xb7gu5v210219155155001,引入期,"147,087,689",1,30,89
rrj1jp7sw2210202105104467,,"147,064,832",1,100,32
opqd4alay4210205211707915,,"147,039,197",1,60,97
fjxx97j6it210130221113011,,"147,032,349",1,49,49
ecpebpyye8210215233230827,非问诊成长期,"147,006,295",1,10,95
cn1cqjsa8q210209091648288,专家问诊成长期,"146,989,010",1,198,10
kh3c35xo25210208082135417,专家问诊成长期,"146,989,010",1,198,10
klluhirl78210211141653222,引入期,"146,983,867",1,30,67
0qhp4ndlij210222214721726,非问诊成长期,"146,979,349",1,150,49
i0hsojq26i210207224610939,专家问诊成熟期,"146,956,815",1,200,15
p75pc95fgr210218100042791,专家问诊成长期,"146,952,484",1,100,84
u8oldmu1mt210219150339182,引入期,"146,930,590",1,300,90
rw8jyipohx210204103736498,,"146,921,647",1,10,47
jcigsnn3h6210209144936719,专家问诊成长期,"146,911,722",1,15,22
g1r65sgykn210205133615670,,"146,889,956",1,120,56
f7miay6lzt210217194237461,问诊成长期,"146,879,771",1,258,71
puisljh3h8210204084108840,,"146,868,058",1,298,58
dgd87tifgm210205211517496,,"146,855,110",1,50,10
hrtcogcr2j210129174423439,,"146,822,678",1,20,78
9v4gn6s4s7210130111209175,,"146,787,855",1,30,55
d20d7d002i210216210844419,专家问诊成熟期,"146,786,373",1,33,73
hfeivxkwwa210216205135241,专家问诊成熟期,"146,786,373",1,10,73
szxjmij8zo210219124159764,专家问诊成长期,"146,770,748",1,50,48
ncl0ivtp87210204080431990,,"146,759,656",1,10,56
l9mdmht7cw210220205901312,专家问诊成长期,"146,759,586",1,500,86
fage3w9bec210131201314032,,"146,756,596",1,100,96
fxmdah8ubl210130200610968,,"146,723,810",1,20,10
77lmtk1xfd210216105607062,专家问诊成长期,"146,665,947",1,100,47
tsm92c9exd210204104021984,,"146,615,722",1,60,22
ddcdsbcsiw210216180340429,专家问诊成熟期,"146,506,780",1,200,80
ecqkbcxvyp210222131512704,专家问诊成熟期,"146,484,168",1,100,68
8anpsyn2gk210216063218999,专家问诊成长期,"146,483,498",1,0,98
hiid9holba210220150809609,引入期,"146,460,817",1,90,17
7vgqqz3kjt210131093312843,,"146,401,496",1,30,96
hesj2srq18210204142115615,,"146,401,496",1,30,96
by2u9xqea7210130104021351,,"146,392,312",1,60,12
oeyod5y6m9210216104834803,专家问诊成熟期,"146,392,312",1,40,12
fmt4bi9khw210210210222627,非问诊成长期,"146,384,393",1,120,93
0tzo4i2dxw210219092022367,非问诊成长期,"146,382,727",1,380,27
kc2amco5st210218213935370,专家问诊成熟期,"146,372,832",1,200,32
cgjxymql50210129230046476,,"146,324,024",1,200,24
hsxaatz44m210203181519657,,"146,315,584",1,30,84
p5h9gk5kl4210219091742136,专家问诊成长期,"146,298,643",1,5,43
tjsv0sbote210221142351542,引入期,"146,287,143",1,15,43
zhiwyb9r3c210129175206977,,"146,249,646",1,220,46
o41643dbui210207163800908,专家问诊成熟期,"146,240,769",1,20,69
j2wgj039hl210210104848959,非问诊成长期,"146,206,644",1,60,44
5p0hbfdokd210220140422424,专家问诊成长期,"146,187,305",1,300,5
xnn8kv3qtk210203133045503,,"146,186,034",1,200,34
v8ljl02ce0210130174117366,,"146,173,681",1,60,81
a3dd5o7o61210219151343190,专家问诊成熟期,"146,162,376",1,10,76
mlht5mmz21210203095356574,,"146,132,476",1,399,76
6ly9yc5h1t210218230743179,专家问诊成长期,"146,102,689",1,20,89
fel1gnmps9210218223521343,专家问诊成长期,"146,102,689",1,20,89
7ywtzx8azs210208140730221,专家问诊成熟期,"146,071,936",1,26,36
xk90z9m4h0210215102040753,引入期,"146,061,697",1,50,97
k6qxl0h59l210208123533480,专家问诊成熟期,"146,028,705",1,0,5
1i4xdlxtgr210219044534801,专家问诊成熟期,"146,017,667",1,30,67
y2f0j1snj9210205182827545,,"145,976,476",1,50,76
6d4g0ohyex210217191342064,引入期,"145,973,130",1,19,30
zwgx68cnx2210215193353490,专家问诊成熟期,"145,969,749",1,100,49
lpgx05j59h210204180656170,,"145,934,886",1,40,86
02acvkrv6q210201151504958,,"145,854,574",1,798,74
b62qhxa6fj210206124422214,专家问诊成熟期,"145,841,025",1,80,25
hb2eaq78pm210218123000425,专家问诊成熟期,"145,825,748",1,200,48
4bijldttqm210220205552131,专家问诊成长期,"145,800,993",1,20,93
h6t1ron23c210220185639797,专家问诊成熟期,"145,786,682",1,60,82
z060w29j3e210209211728812,引入期,"145,769,897",1,220,97
w4wd5unehx210207212456481,专家问诊成长期,"145,741,729",1,80,29
tdu1zqqa5v210222194545795,专家问诊成长期,"145,739,278",1,5,78
6r2xd81d5d210211191244366,专家问诊成熟期,"145,652,857",1,40,57
xzwaosdtz5210216103733280,专家问诊成熟期,"145,604,403",1,35,3
65ru4f9r06210207150855380,非问诊成长期,"145,579,559",1,0,59
bfv2iojvj0210131183342219,,"145,577,395",1,300,95
cg1imgkvpt210220204631611,专家问诊成长期,"145,485,614",1,180,14
f44j5yun30210215120027168,引入期,"145,449,696",1,60,96
979tqur2r8210218145729527,专家问诊成熟期,"145,396,916",1,450,16
gdm1pl3hqo210215154016918,专家问诊成熟期,"145,387,458",1,49,58
qrlt0m71tb210214115541520,专家问诊成熟期,"145,387,458",1,80,58
sdsql8v8bm210204132114726,,"145,387,458",1,60,58
xxk3qcr8lj210202101508657,,"145,387,178",1,200,78
yxpnas6hx9210209133504532,专家问诊成熟期,"145,387,178",1,5,78
ndzk83cgzo210219234008883,专家问诊成长期,"145,322,885",1,30,85
fsuo685smu210212125228557,专家问诊成熟期,"145,297,124",1,60,24
hppyowd8p5210202220156009,,"145,249,306",1,38,6
av9ds27xtb210220122113976,非问诊成长期,"145,227,227",1,100,27
l9zjjb1shz210220133831893,专家问诊成长期,"145,149,246",1,50,46
r2y82pska6210213114633326,专家问诊成长期,"145,072,411",1,20,11
1hw62ebom1210215123308871,问诊成长期,"145,061,825",1,40,25
n58wcf6630210219085129669,专家问诊成长期,"144,988,500",1,50,0
fvyciqyvjs210201105614808,,"144,942,561",1,280,61
b00fmvg8fd210220161011212,专家问诊成熟期,"144,936,757",1,1,57
a244yhktk3210209180053381,专家问诊成熟期,"144,929,852",1,5,52
pbgrxruexp210218154237897,非问诊成长期,"144,923,740",1,200,40
vwoap9wine210214172934735,引入期,"144,831,461",1,50,61
838vu38xfh210203204856621,,"144,786,684",1,298,84
u6r988l5oj210203204221295,,"144,786,684",1,150,84
7dpbgqmn61210205060835461,,"144,763,707",1,110,7
0bt47ykwc2210131133310936,,"144,711,534",1,20,34
bxkxw8e72y210131212048056,,"144,711,534",1,35,34
jbpgr27q8b210216090742543,专家问诊成长期,"144,696,434",1,288,34
q896mqtitn210202100902289,,"144,696,434",1,288,34
srl1zg7gw3210209033121217,专家问诊成长期,"144,696,434",1,288,34
ic77gks5o5210212225905903,专家问诊成熟期,"144,636,644",1,400,44
k22dlgg06f210214095451709,专家问诊成熟期,"144,636,644",1,100,44
y9sx3zxih8210216082758391,专家问诊成熟期,"144,636,644",1,120,44
6gxvem8dr4210208102534856,专家问诊成熟期,"144,577,011",1,30,11
1v5wqwcosc210217134422378,专家问诊成长期,"144,555,003",1,30,3
nry0jx8w4r210207091018782,专家问诊成长期,"144,524,583",1,250,83
u8cdh2e59r210210091508825,专家问诊成长期,"144,524,583",1,200,83
ug982ytitg210205173229397,专家问诊成长期,"144,524,583",1,250,83
8efpajdz2p210219115904069,专家问诊成长期,"144,523,091",1,28,91
sek3g4pb1a210221120529998,非问诊成长期,"144,522,248",1,50,48
yh15660qrn210204102436121,,"144,519,093",1,50,93
2iv3hej47w210207220155835,专家问诊成熟期,"144,489,524",1,20,24
iikacbe2mt210129085457820,,"144,471,027",1,80,27
3lk9iklxw7210203152712349,,"144,459,691",1,0,91
7d3uc97nk2210220092408899,非问诊成长期,"144,372,869",1,150,69
dhap65jqho210219142316175,专家问诊成熟期,"144,367,709",1,29,9
bof2zcak78210203131632150,,"144,261,795",1,300,95
1tach8zf86210204222200771,,"144,245,959",1,50,59
6hj5zof9xj210203214300295,,"144,245,959",1,288,59
jinqlkbznj210201084113306,,"144,207,642",1,200,42
i8tk14qnjr210201123336325,,"144,183,050",1,100,50
110hl1q92b210221123139307,专家问诊成长期,"144,163,671",1,30,71
xweonjtlrw210207224454477,问诊成长期,"144,111,067",1,39,67
7p3rmymbmp210202110754426,,"143,921,875",1,298,75
r1q4azf630210213160715195,引入期,"143,862,667",1,5,67
qcscygdbmj210216115118567,专家问诊成熟期,"143,851,399",1,20,99
fmngctl24p210131145932825,,"143,807,541",1,198,41
lyckl1d5ez210203133812883,,"143,739,172",1,80,72
cxvzuqfrsh210215154957456,引入期,"143,671,801",1,398,1
c9icfwfqt7210220085934426,引入期,"143,640,918",1,49,18
r19vngoi2i210220090350805,引入期,"143,640,918",1,49,18
bsyn2d2od7210131115327978,,"143,638,629",1,100,29
b6dsl4oe53210220153818403,引入期,"143,629,667",1,60,67
omo6rj95ay210221144603542,引入期,"143,629,667",1,120,67
2ftmaad1nu210221214104351,专家问诊成长期,"143,622,223",1,300,23
25hbszsa1n210201215315294,,"143,563,757",1,398,57
l8nd2in8it210201194352591,,"143,560,653",1,0,53
lzmkrkkunh210218232539728,专家问诊成熟期,"143,555,349",1,80,49
ep18eerzup210208191611955,问诊成长期,"143,526,898",1,69,98
4jgk3v01ri210131190615550,,"143,494,494",1,50,94
cdjxiy4yxo210204184136691,,"143,472,902",1,68,2
9a6yav2w2t210131230836738,,"143,443,508",1,1,8
dq3q2d5ik1210131224613454,,"143,443,508",1,1,8
e4hveeiupq210131230017529,,"143,443,508",1,1,8
wfmhc4tmpn210204094135551,,"143,390,870",1,99,70
22nmaefs9n210222165325600,引入期,"143,363,140",1,200,40
g7w8d99jlf210205203422771,,"143,235,739",1,0,39
p1dn9nxcfy210218211626056,专家问诊成熟期,"143,226,752",1,300,52
0toob7wevd210129190938958,,"143,222,703",1,0,3
u59vdtmkdm210219170841948,专家问诊成熟期,"143,222,569",1,60,69
yz3v23s347210208143229263,专家问诊成长期,"143,113,958",1,380,58
lg2ape7b4z210203150034013,,"143,036,830",1,20,30
0kttfks6fp210219112217803,专家问诊成长期,"142,966,422",1,100,22
0l9srnovv3210219101151089,专家问诊成长期,"142,966,422",1,30,22
j9d1jtqeiv210219135629176,专家问诊成长期,"142,966,422",1,100,22
w4shtx0bch210212132746789,专家问诊成熟期,"142,941,998",1,50,98
dvoqzmg6sg210208173451965,专家问诊成熟期,"142,912,403",1,80,3
2nwpu1oz57210202132642100,,"142,908,238",1,10,38
ad9rm2mys7210216070046326,专家问诊成熟期,"142,908,238",1,50,38
hgivls24a0210202203704643,,"142,908,238",1,10,38
scz8i73mxc210213234103066,专家问诊成熟期,"142,908,238",1,40,38
uhoihadrkr210202132119537,,"142,908,238",1,30,38
znzbc7yqyh210214205920318,专家问诊成熟期,"142,887,714",1,25,14
1yd5x6yma6210204065327412,,"142,873,524",1,0,24
sojlog630s210129163637098,,"142,860,967",1,100,67
xwf456k6wu210209233129461,问诊成长期,"142,753,279",1,200,79
hnsvk52uup210220161052880,引入期,"142,679,441",1,10,41
y9qyi6wprj210201204447942,,"142,629,263",1,50,63
0hlpd8xgh4210209093010794,专家问诊成熟期,"142,611,451",1,300,51
jfc7e9cb06210219102808652,非问诊成长期,"142,610,850",1,300,50
ad44d9hhl3210209161622546,非问诊成长期,"142,547,277",1,5,77
dbfba6w6ta210220125507794,引入期,"142,519,134",1,100,34
mggrinh6u8210209105951667,专家问诊成长期,"142,518,005",1,30,5
d426ha1c1b210221193648843,非问诊成长期,"142,470,643",1,30,43
gezaw5b2b3210215164615712,专家问诊成长期,"142,452,901",1,20,1
9dsqoamqy6210220225541917,专家问诊成熟期,"142,423,619",1,150,19
6e6w6byljs210130175144394,,"142,419,519",1,50,19
kyqie7xcko210213110833085,非问诊成长期,"142,370,690",1,30,90
npund1za4k210202150738829,,"142,320,803",1,30,3
c4ljg2bztm210208071109399,非问诊成长期,"142,297,422",1,50,22
obbu4gmidi210212121625965,非问诊成长期,"142,276,953",1,100,53
eldjzfdc94210205154322233,,"142,262,478",1,50,78
w2av7dl9x9210201093922432,,"142,262,478",1,50,78
dvspkmhyaj210219092901724,专家问诊成熟期,"142,248,464",1,318,64
xjcmuogabb210212165833382,引入期,"142,245,358",1,30,58
m43a21wulg210221091600238,专家问诊成熟期,"142,206,059",1,0,59
u65xzne0s2210222092259148,专家问诊成熟期,"142,206,059",1,0,59
x7obqm4rti210203181318062,,"142,192,564",1,0,64
bdco3kzhtc210218220140605,引入期,"142,189,018",1,50,18
wqh6afa576210210151332671,专家问诊成长期,"142,178,196",1,150,96
ssxj9ibdqb210208161451604,专家问诊成长期,"142,123,603",1,100,3
68d1op6rqs210130132155103,,"142,066,129",1,800,29
7baq0e6o6w210204101417954,,"142,024,004",1,29,4
r584qnuqxk210219141100873,专家问诊成熟期,"142,005,483",1,60,83
3nkb5u70sn210217002010577,引入期,"142,000,705",1,50,5
yl6ejlvndr210215123131299,引入期,"142,000,705",1,50,5
fw8lqlatu4210203142248252,,"141,995,251",1,40,51
zjykyo57go210204141217917,,"141,994,138",1,20,38
g6lsspenjs210218220151925,专家问诊成长期,"141,983,725",1,50,25
4b3pan6boj210219034634573,专家问诊成熟期,"141,867,836",1,80,36
w9vkdrdkcg210203185517729,,"141,808,526",1,400,26
mw935053jj210211112627299,非问诊成长期,"141,765,881",1,300,81
2ssesdc7hv210222110127189,引入期,"141,679,816",1,21,16
daj4gzdpvs210221100937710,专家问诊成熟期,"141,679,654",1,50,54
b6zs2updlg210205125335713,,"141,602,631",1,150,31
niux2gcyhw210206131317396,专家问诊成熟期,"141,595,768",1,20,68
rlxhqw83mo210130153908957,,"141,589,217",1,40,17
sg3pqsbga7210219194031739,引入期,"141,549,242",1,80,42
0t5poclmbx210218180712002,专家问诊成熟期,"141,455,031",1,150,31
4xwefmusna210130122119564,,"141,391,248",1,30,48
mzo8yldyya210129090924205,,"141,343,699",1,220,99
2fkt24k2t8210129234018559,,"141,270,349",1,10,49
2x3a0so3sl210129234941713,,"141,270,349",1,100,49
77fwwsfcad210129233811896,,"141,270,349",1,30,49
8oc90bxzeg210129233348076,,"141,270,349",1,300,49
geyp7am580210130144844959,,"141,270,349",1,120,49
nnlm8ikynm210129233657527,,"141,270,349",1,200,49
p3nfaekoj3210129233138025,,"141,270,349",1,30,49
qg76hq9ucy210130144919617,,"141,270,349",1,69,49
vbzl2b9glb210213175235517,专家问诊成熟期,"141,270,349",1,120,49
2ubtdvk7tq210221082410482,非问诊成长期,"141,225,464",1,50,64
4726micgth210222082014937,非问诊成长期,"141,225,464",1,50,64
vshui70ham210216120325168,专家问诊成长期,"141,208,719",1,100,19
13zozhrlyz210203210157370,,"141,191,739",1,300,39
2nqah82wx3210211102922343,非问诊成长期,"141,050,819",1,35,19
aosogsqi2a210131223016687,,"141,008,309",1,1,9
x2xlvnlnic210131223505998,,"141,008,309",1,1,9
68jqmt7r3l210218112541847,专家问诊成熟期,"140,978,151",1,300,51
4w4ajpyyao210220131530577,专家问诊成长期,"140,972,803",1,100,3
eoxtsrnfp3210218124022229,专家问诊成长期,"140,972,803",1,200,3
ayv206hxdd210202165643648,,"140,937,780",1,150,80
csyjqxbe7n210202162034146,,"140,937,780",1,60,80
tzlv7jan75210203081128231,,"140,937,780",1,50,80
vtraw0nzfu210217111655760,专家问诊成熟期,"140,892,996",1,30,96
f9ueb5jqyn210219124804932,引入期,"140,877,607",1,50,7
gz91643i0b210203205251594,,"140,869,774",1,260,74
alvj5z8fdl210222093912965,专家问诊成熟期,"140,838,918",1,300,18
33pkru6lmp210202104302049,,"140,754,846",1,0,46
mhs6u7xi7q210202104641119,,"140,754,846",1,10,46
lvjkcasfu2210216200923869,引入期,"140,745,016",1,100,16
sqcstlrhra210207185239857,引入期,"140,698,364",1,390,64
l4zppk9g9j210202101728183,专家问诊成熟期,"140,672,082",1,90,82
i67zuveanp210219202510360,引入期,"140,663,496",1,100,96
vgqp7pnfw8210216153029246,专家问诊成熟期,"140,495,673",1,50,73
fdino2ek1n210219125200717,专家问诊成长期,"140,477,096",1,45,96
0ob6magoc5210215133134580,专家问诊成长期,"140,462,580",1,30,80
3uqrj3c55u210219130521232,专家问诊成熟期,"140,377,607",1,30,7
4m8b2vev3l210211093844233,专家问诊成熟期,"140,321,664",1,98,64
wo2h3wlnyy210201113832133,,"140,308,606",1,200,6
bb857rnzup210204163138794,,"140,279,150",1,200,50
1ht03o4rxp210218094516192,问诊成长期,"140,258,391",1,30,91
37vz7j1uk9210209200406733,专家问诊成长期,"140,249,507",1,180,7
7w5fqqx0lz210219162239697,问诊成长期,"140,241,375",1,30,75
69i2i893v5210130002118218,,"140,186,090",1,150,90
v3deh3irys210213180420372,非问诊成长期,"140,127,700",1,50,0
ioso0z7974210206125451463,引入期,"140,125,941",1,30,41
ayahv0r777210208085222282,引入期,"140,067,886",1,136,86
l6wqvvftxz210207204743195,引入期,"140,067,886",1,136,86
ohi9u68a59210129215923994,,"140,066,523",1,58,23
7970zy9kil210129145514656,,"140,064,989",1,0,89
i0iujr0iv5210202171206237,,"140,064,989",1,0,89
kv8nnpbu9z210215120424055,专家问诊成熟期,"140,046,572",1,30,72
5pu8qvj1p6210202195525757,,"140,036,527",1,300,27
ra64qv87ig210202193416780,,"140,036,527",1,300,27
c3h6mlkz7j210215203532446,非问诊成长期,"140,010,455",1,30,55
h5hw07xqpb210205095212913,,"139,966,322",1,39,22
aerzw42z1m210201212845117,,"139,966,243",1,500,43
fz5gtm16fl210202214640470,,"139,966,243",1,500,43
txmfm5xcvj210217081354602,专家问诊成熟期,"139,959,080",1,800,80
4h6595cj5k210202210221454,,"139,935,758",1,60,58
3oee05ec5n210129150510544,,"139,870,221",1,50,21
squrylaz0c210205213038661,,"139,849,422",1,60,22
4hghf9k4ak210202214512554,,"139,764,225",1,29,25
84eig7hadu210218141404783,非问诊成长期,"139,748,114",1,90,14
juamo6siia210217140754550,专家问诊成熟期,"139,743,968",1,150,68
vzy6oi6noi210219154636511,专家问诊成长期,"139,709,969",1,20,69
gti8pvvour210201091131340,,"139,699,389",1,30,89
5jen2dy93b210209222238513,专家问诊成熟期,"139,688,454",1,30,54
bvx4tnusuo210207215053533,专家问诊成熟期,"139,688,454",1,35,54
